Name mit Ort,Name ohne Ort,Ort,GKZ,Globale ID,MVTT X,MVTT Y,WGS84 X,WGS84 Y
320,Feldmoching,Feldmoching,Muenchen,9162000,de:09162:320,4465942,818127,48..21391241,11..54026691
321,Olympia-Pressestadt,Olympia-Pressestadt,Muenchen,9162000,de:09162:321,4465658,821919,48.17979574,11.53675265
322,Lassallestrasse,Lassallestrasse,Muenchen,9162000,de:09162:322,4465431,821109,48.18706773,11.53363429
323,Olympiapark Nord,Olympiapark Nord,Muenchen,9162000,de:09162:323,4466035,821193,48.18634494,11.54176392
324,Lerchenauer Strasse,Lerchenauer Strasse,Muenchen,9162000,de:09162:324,4466770,821232,48.18603314,11.5516515
325,Olympiapark Eissportstadion,Olympiapark Eissportstadion,Muenchen,9162000,de:09162:325,4467369,822342,48.17608197,11.55979237
326,Curt-Mezger-Platz,Curt-Mezger-Platz,Muenchen,9162000,de:09162:326,4467902,821768,48.18127116,11.56691551
327,Korbinianstrasse,Korbinianstrasse,Muenchen,9162000,de:09162:327,,,,
328,Andernacher Strasse,Andernacher Strasse,Muenchen,9162000,de:09162:328,4464756,821265,48.18562769,11.52456952
329,Anhalter Platz,Anhalter Platz,Muenchen,9162000,de:09162:329,4467558,821146,48.18684732,11.56224217
330,Gaertnerstrasse,Gaertnerstrasse,Muenchen,9162000,de:09162:330,4465626,822201,48.17725798,11.5363452
331,Moosacher Strasse,Moosacher Strasse,Muenchen,9162000,de:09162:331,4467844,821111,48.18717664,11.56608579
332,Olympia-Einkaufszentrum Sued,Olympia-Einkaufszentrum Sued,Muenchen,9162000,de:09162:332,4465314,821654,48.18216017,11.53210537
333,Dessauerstrasse,Dessauerstrasse,Muenchen,9162000,de:09162:333,4465285,821815,48.18071071,11.53172857
334,Milbertshofener Platz,Milbertshofener Platz,Muenchen,9162000,de:09162:334,4467871,821404,48.18454305,11.56647109
335,Schopenhauerstrasse,Schopenhauerstrasse,Muenchen,9162000,de:09162:335,4467677,821975,48.17939818,11.56390569
336,Lueneburger Strasse,Lueneburger Strasse,Muenchen,9162000,de:09162:336,4467620,821613,48.18265075,11.56311162
337,Detmoldstrasse,Detmoldstrasse,Muenchen,9162000,de:09162:337,4467794,820533,48.19237207,11.56536947
338,Schittgablerstrasse,Schittgablerstrasse,Muenchen,9162000,de:09162:338,4466574,820637,48.19137368,11.54896876
340,Petuelring,Petuelring,Muenchen,9162000,de:09162:340,4467872,822415,48.17545114,11.56656108
341,Himmelschluesselstrasse,Himmelschluesselstrasse,Muenchen,9162000,de:09162:341,4465528,820175,48.19547245,11.53486289
342,Lerchenauer See,Lerchenauer See,Muenchen,9162000,de:09162:342,4465581,819900,48.1979484,11.53555345
343,Max-Woenner-Strasse,Max-Woenner-Strasse,Muenchen,9162000,de:09162:343,4465593,819744,48.19935195,11.53570221
344,Franz-Sperr-Weg,Franz-Sperr-Weg,Muenchen,9162000,de:09162:344,4465850,819242,48.20388031,11.53911886
345,Gneisenaustrasse,Gneisenaustrasse,Muenchen,9162000,de:09162:345,4465185,822049,48.17860088,11.53040308
346,Paidarstrasse,Paidarstrasse,Muenchen,9162000,de:09162:346,4466285,818028,48.21482105,11.54487429
347,Hasenbergl (Rainfarnstr.),Hasenbergl (Rainfarnstr.),Muenchen,9162000,de:09162:347,4466905,818164,48.21363069,11.55322751
348,Fruehlingsanger,Fruehlingsanger,Muenchen,9162000,de:09162:348,,,,
349,Stanigplatz,Stanigplatz,Muenchen,9162000,de:09162:349,4466908,817835,48.21658953,11.55324217
350,Olympiazentrum,Olympiazentrum,Muenchen,9162000,de:09162:350,4467138,822049,48.17870501,11.55666374
351,Stoesserstrasse,Stoesserstrasse,Muenchen,9162000,de:09162:351,4467194,817482,48.21977891,11.55706332
352,Irisstrasse,Irisstrasse,Muenchen,9162000,de:09162:352,4466334,820048,48.19665786,11.54569408
353,Robinienstrasse,Robinienstrasse,Muenchen,9162000,de:09162:353,4466142,819606,48.20062253,11.54307619
354,Goldlackplatz,Goldlackplatz,Muenchen,9162000,de:09162:354,4466669,819658,48.20018282,11.55016952
355,Gundermannstrasse,Gundermannstrasse,Muenchen,9162000,de:09162:355,4466849,819214,48.20418514,11.55255615
356,Hasenbergl Sued,Hasenbergl Sued,Muenchen,9162000,de:09162:356,4466850,818756,48.20830397,11.55253378
357,Ittlingerstrasse,Ittlingerstrasse,Muenchen,9162000,de:09162:357,4467089,818754,48.20833441,11.55574915
358,Hasenberglstrasse,Hasenberglstrasse,Muenchen,9162000,de:09162:358,4467428,818895,48.20708391,11.56032094
359,Feldmochinger Anger,Feldmochinger Anger,Muenchen,9162000,de:09162:359,4466212,818668,48.20906167,11.54394306
360,Olympia-Einkaufszentrum,Olympia-Einkaufszentrum,Muenchen,9162000,de:09162:360,4465123,821672,48.18198783,11.52953843
361,Feldmoching. Kirche,Kirche,Muenchen,9162000,de:09162:361,,,,
362,Ratkisstrasse,Ratkisstrasse,Muenchen,9162000,de:09162:362,4467115,818527,48.21037717,11.55608134
363,Pulverturmstrasse,Pulverturmstrasse,Muenchen,9162000,de:09162:363,4466917,819478,48.20181454,11.55349156
366,Groebenzeller Strasse,Groebenzeller Strasse,Muenchen,9162000,de:09162:366,4463518,821539,48.18309365,11.50794435
368,Feldmoching Bahnhof Ost,Feldmoching Bahnhof Ost,Muenchen,9162000,de:09162:368,4466162,818139,48.21381628,11.54322809
369,Riesstrasse Sued,Riesstrasse Sued,Muenchen,9162000,de:09162:369,4465623,822304,48.17633154,11.5363132
370,Moosacher St.-Martins-Platz,Moosacher St.-Martins-Platz,Muenchen,9162000,de:09162:370,4464213,821687,48.18180227,11.51730279
371,Dantestadion,Dantestadion,Muenchen,9162000,de:09162:371,,,,
372,Werner-v.-Linde-Halle,Werner-v.-Linde-Halle,Muenchen,9162000,de:09162:372,,,,
373,Olympiahalle,Olympiahalle,Muenchen,9162000,de:09162:373,,,,
374,Zentrale Hochschulsportanlage,Zentrale Hochschulsportanlage,Muenchen,9162000,de:09162:374,,,,
375,Kleine Olympiahalle,Kleine Olympiahalle,Muenchen,9162000,de:09162:375,,,,
376,Merseburger Strasse,Merseburger Strasse,Muenchen,9162000,de:09162:376,4464501,821224,48.18598219,11.52113682
377,Claudiusplatz,Claudiusplatz,Muenchen,9162000,de:09162:377,4464817,821669,48.18199792,11.52542335
380,Oberwiesenfeld,Oberwiesenfeld,Muenchen,9162000,de:09162:380,4466328,821213,48.1861807,11.54570586
381,Ludwigsfeld (Campingplatz),Ludwigsfeld (Campingplatz),Muenchen,9162000,de:09162:381,4462721,819732,48.19929756,11.49706798
382,Am Bluetenanger,Am Bluetenanger,Muenchen,9162000,de:09162:382,4463415,819460,48.20178405,11.50637996
383,Pappelallee,Pappelallee,Muenchen,9162000,de:09162:383,4463884,819611,48.200453,11.51270195
384,Sonnentaustrasse,Sonnentaustrasse,Muenchen,9162000,de:09162:384,4464312,819749,48.1992362,11.51847101
385,Kuckucksblumenstrasse,Kuckucksblumenstrasse,Muenchen,9162000,de:09162:385,4464603,819792,48.19886581,11.52238903
396,Frauenmantelanger,Frauenmantelanger,Muenchen,9162000,de:09162:396,4468017,818645,48.20936215,11.56822635
397,Pulverturm,Pulverturm,Muenchen,9162000,de:09162:397,4467759,820121,48.19607541,11.5648674
398,Scheidplatz Sued,Scheidplatz Sued,Muenchen,9162000,de:09162:398,4468397,822995,48.17026153,11.57366316
399,Olschewskibogen,Olschewskibogen,Muenchen,9162000,de:09162:399,4467325,819656,48.20023494,11.55899386
400,Scheidplatz,Scheidplatz,Muenchen,9162000,de:09162:400,4468325,822860,48.17147201,11.57268511
401,Augustin-Roesch-Strasse,Augustin-Roesch-Strasse,Muenchen,9162000,de:09162:401,4467713,819542,48.20128002,11.56420456
402,Roeblingweg,Roeblingweg,Muenchen,9162000,de:09162:402,4468357,819133,48.20499063,11.57283729
403,Feuchtwangerstrasse,Feuchtwangerstrasse,Muenchen,9162000,de:09162:403,4467976,818817,48.20781328,11.56768772
404,Trenkleweg,Trenkleweg,Muenchen,9162000,de:09162:404,4468279,818573,48.21002281,11.57174602
405,Weitlstrasse,Weitlstrasse,Muenchen,9162000,de:09162:405,4467642,818709,48.20876756,11.56318584
406,Dientzenhoferstrasse,Dientzenhoferstrasse,Muenchen,9162000,de:09162:406,4468681,819316,48.203361,11.57720968
407,Abtstrasse,Abtstrasse,Muenchen,9162000,de:09162:407,4468779,821444,48.18422867,11.57868474
408,Weyprechtstrasse,Weyprechtstrasse,Muenchen,9162000,de:09162:408,4467683,819164,48.20467785,11.56377217
409,Rathenaustrasse,Rathenaustrasse,Muenchen,9162000,de:09162:409,4468407,819641,48.20042467,11.57354783
410,Bonner Platz,Bonner Platz,Muenchen,9162000,de:09162:410,4468757,823370,48.16690696,11.57853066
411,Hugo-Wolf-Strasse,Hugo-Wolf-Strasse,Muenchen,9162000,de:09162:411,,,,
413,Siedlung am Hart,Siedlung am Hart,Muenchen,9162000,de:09162:413,4468656,819559,48.20117446,11.57689133
414,Sudetendeutsche Strasse,Sudetendeutsche Strasse,Muenchen,9162000,de:09162:414,4468765,820118,48.19615274,11.57839881
415,Euro-Industriepark West,Euro-Industriepark West,Muenchen,9162000,de:09162:415,4469179,820511,48.19263873,11.58399608
416,Oberhofer Platz,Oberhofer Platz,Muenchen,9162000,de:09162:416,4468569,821068,48.18759968,11.57583284
417,Milbertshofener Strasse,Milbertshofener Strasse,Muenchen,9162000,de:09162:417,4468534,821424,48.18439642,11.57538854
418,Mildred-Scheel-Bogen,Mildred-Scheel-Bogen,Muenchen,9162000,de:09162:418,4469006,822438,48.1753007,11.58181
419,Ruemannstrasse,Ruemannstrasse,Muenchen,9162000,de:09162:419,4468339,822405,48.17556454,11.57283939
420,Freimann,Freimann,Muenchen,9162000,de:09162:420,4471449,820550,48.19239427,11.61453041
421,Karl-Theodor-Strasse,Karl-Theodor-Strasse,Muenchen,9162000,de:09162:421,4468421,823377,48.16682738,11.57401423
422,Clemensstrasse,Clemensstrasse,Muenchen,9162000,de:09162:422,4468459,823751,48.16346586,11.57455285
423,Griegstrasse,Griegstrasse,Muenchen,9162000,de:09162:423,4469240,821723,48.18174212,11.58490443
424,Klopstockstrasse,Klopstockstrasse,Muenchen,9162000,de:09162:424,4468821,822351,48.17607403,11.57931619
425,Domagkstrasse West,Domagkstrasse West,Muenchen,9162000,de:09162:425,4469222,821439,48.18429528,11.58464178
426,Ingolstaedter Strasse,Ingolstaedter Strasse,Muenchen,9162000,de:09162:426,4469206,821039,48.18789172,11.58439757
427,Funkkaserne West,Funkkaserne West,Muenchen,9162000,de:09162:427,4469967,821062,48.18772137,11.59463375
427,Max-Bill-Strasse,Max-Bill-Strasse,Muenchen,9162000,de:09162:427,4469967,821062,48.18772137,11.59463375
428,Lilienthalallee Sued,Lilienthalallee Sued,Muenchen,9162000,de:09162:428,4470554,821159,48.18687657,11.60253493
428,Funkkaserne,Funkkaserne,Muenchen,9162000,de:09162:428,4470554,821159,48.18687657,11.60253493
429,Joseph-Dollinger-Bogen,Joseph-Dollinger-Bogen,Muenchen,9162000,de:09162:429,4470854,821211,48.18642278,11.60657308
429,Autobahn Nord,Autobahn Nord,Muenchen,9162000,de:09162:429,4470854,821211,48.18642278,11.60657308
430,Kieferngarten,Kieferngarten,Muenchen,9162000,de:09162:430,4471304,819407,48.20266679,11.61250277
431,Heckscherstrasse,Heckscherstrasse,Muenchen,9162000,de:09162:431,4469048,822764,48.17237101,11.58239849
432,Wilhelm-Hertz-Strasse,Wilhelm-Hertz-Strasse,Muenchen,9162000,de:09162:432,4469273,822366,48.17596119,11.58539474
433,Parzivalplatz,Parzivalplatz,Muenchen,9162000,de:09162:433,4469311,822902,48.17114274,11.58594443
434,Potsdamer Strasse,Potsdamer Strasse,Muenchen,9162000,de:09162:434,4469327,823328,48.16731246,11.58619032
435,Koelner Platz,Koelner Platz,Muenchen,9162000,de:09162:435,4468672,823013,48.17011329,11.57736164
436,Neuherbergstrasse,Neuherbergstrasse,Muenchen,9162000,de:09162:436,4469423,818540,48.2103758,11.5871357
437,Anton-Will-Strasse,Anton-Will-Strasse,Muenchen,9162000,de:09162:437,4469353,819061,48.20568706,11.58623156
438,Heidemannstrasse,Heidemannstrasse,Muenchen,9162000,de:09162:438,4469281,819584,48.20098022,11.58530082
439,Gundelkoferstrasse,Gundelkoferstrasse,Muenchen,9162000,de:09162:439,4469204,820153,48.19585945,11.58430633
440,Werner-Egk-Bogen,Werner-Egk-Bogen,Muenchen,9162000,de:09162:440,4470227,819536,48.20145702,11.59802327
441,Paracelsusstrasse,Paracelsusstrasse,Muenchen,9162000,de:09162:441,4469596,819546,48.20133714,11.58953555
442,Grusonstrasse,Grusonstrasse,Muenchen,9162000,de:09162:442,4469884,819503,48.20173759,11.59340677
443,Euro-Industriepark Nord,Euro-Industriepark Nord,Muenchen,9162000,de:09162:443,4470566,819600,48.2008973,11.60258808
444,Paul-Hindemith-Allee,Paul-Hindemith-Allee,Muenchen,9162000,de:09162:444,4470799,819643,48.20052137,11.60572542
445,Bernsteinweg,Bernsteinweg,Muenchen,9162000,de:09162:445,4471254,819606,48.20087491,11.61184364
446,Rockefellerstrasse,Rockefellerstrasse,Muenchen,9162000,de:09162:446,4468544,818501,48.21068351,11.57530614
447,Rose-Pichler-Weg,Rose-Pichler-Weg,Muenchen,9162000,de:09162:447,4469048,818487,48.21083423,11.58208632
448,Alfred-Arndt-Strasse,Alfred-Arndt-Strasse,Muenchen,9162000,de:09162:448,4470116,821590,48.18298007,11.59667482
448,Gertrud-Grunow-Strasse,Gertrud-Grunow-Strasse,Muenchen,9162000,de:09162:448,4470116,821590,48.18298007,11.59667482
449,Untere Laenge,Untere Laenge,Muenchen,9162000,de:09162:449,4469948,819051,48.20580548,11.59423567
451,Kollwitzstrasse,Kollwitzstrasse,Muenchen,9162000,de:09162:451,4469240,819888,48.19824435,11.58477134
452,Puendterplatz,Puendterplatz,Muenchen,9162000,de:09162:452,4468629,823843,48.16264692,11.57684485
453,Keilberthstrasse,Keilberthstrasse,Muenchen,9162000,de:09162:453,4470346,819110,48.20529363,11.5995943
454,Gustav-Mahler-Strasse,Gustav-Mahler-Strasse,Muenchen,9162000,de:09162:454,4470605,819459,48.20216712,11.60310294
455,Bismarckstrasse,Bismarckstrasse,Muenchen,9162000,de:09162:455,4469031,823864,48.1624778,11.58225015
457,Zaunweg,Zaunweg,Muenchen,9162000,de:09162:457,4470459,821841,48.18073887,11.60130481
458,Freiligrathstrasse,Freiligrathstrasse,Muenchen,9162000,de:09162:458,4469262,822122,48.17815496,11.58522917
459,Schwabinger Tor,Schwabinger Tor,Muenchen,9162000,de:09162:459,4469348,822727,48.17271832,11.58642924
460,Garching. Forschungszentrum,Garching. Forschungszentrum,Garching (b Muenchen),9184119,de:09184:460,4475698,812512,48.26485766,11.67121808
464,Edmund-Rumpler-Strasse,Edmund-Rumpler-Strasse,Muenchen,9162000,de:09162:464,4471032,820246,48.19510925,11.60890098
465,Lindberghstrasse,Lindberghstrasse,Muenchen,9162000,de:09162:465,4470803,820621,48.19172635,11.60584658
466,Freimanner Hoelzl,Freimanner Hoelzl,Muenchen,9162000,de:09162:466,4470462,820592,48.19197135,11.60125817
470,Froettmaning,Froettmaning,Muenchen,9162000,de:09162:470,4471611,818412,48.2116287,11.61656608
480,Garching-Hochbrueck,Garching-Hochbrueck,Garching (b Muenchen),9184119,de:09184:480,4472689,814459,48.24722552,11.6308155
490,Garching,Garching,Garching (b Muenchen),9184119,de:09184:490,4474300,814223,48.24941535,11.65249239
500,Muenchner Freiheit,Muenchner Freiheit,Muenchen,9162000,de:09162:500,4469331,823934,48.16186285,11.58628785
501,Am Muenchner Tor,Am Muenchner Tor,Muenchen,9162000,de:09162:501,4469488,822348,48.17613344,11.58828427
502,Domagkstrasse,Domagkstrasse,Muenchen,9162000,de:09162:502,4469648,821448,48.18423487,11.59037121
503,Schwabing Nord,Schwabing Nord,Muenchen,9162000,de:09162:503,4469714,821082,48.18752948,11.59123264
510,Dietlindenstrasse,Dietlindenstrasse,Muenchen,9162000,de:09162:510,4469632,823406,48.16662567,11.59029614
511,Osterwaldstrasse,Osterwaldstrasse,Muenchen,9162000,de:09162:511,4470076,823763,48.16343622,11.59629011
512,Herzogpark,Herzogpark,Muenchen,9162000,de:09162:512,4470874,824584,48.15608999,11.60707348
513,Barlachstrasse,Barlachstrasse,Muenchen,9162000,de:09162:513,4468548,822191,48.17749945,11.57563366
518,Amsterdamer Strasse,Amsterdamer Strasse,Muenchen,9162000,de:09162:518,4470297,823078,48.16960687,11.59921297
520,Nordfriedhof,Nordfriedhof,Muenchen,9162000,de:09162:520,4470164,822656,48.17339571,11.59739525
530,Alte Heide,Alte Heide,Muenchen,9162000,de:09162:530,4470653,821983,48.17947086,11.60392334
540,Studentenstadt,Studentenstadt,Muenchen,9162000,de:09162:540,4470960,821560,48.18328906,11.60802251
541,Situlistrasse,Situlistrasse,Muenchen,9162000,de:09162:541,4471523,820804,48.19011335,11.61554277
542,Floriansmuehlstrasse,Floriansmuehlstrasse,Muenchen,9162000,de:09162:542,4471929,820636,48.19164229,11.62099213
543,Emmerigweg,Emmerigweg,Muenchen,9162000,de:09162:543,4472159,820221,48.19538456,11.62405834
544,Josef-Wirth-Weg,Josef-Wirth-Weg,Muenchen,9162000,de:09162:544,4472331,819817,48.19902529,11.62634551
545,Grosslappen,Grosslappen,Muenchen,9162000,de:09162:545,4472572,819217,48.20443161,11.62954855
546,Wallnerstrasse,Wallnerstrasse,Muenchen,9162000,de:09162:546,4472853,818558,48.21037014,11.63328667
547,Froettmaning Auensiedlung,Froettmaning Auensiedlung,Muenchen,9162000,de:09162:547,4473021,818092,48.21456808,11.63551738
548,Bayerischer Rundfunk,Bayerischer Rundfunk,Muenchen,9162000,de:09162:548,4472405,820809,48.19010738,11.62740552
550,Kufsteiner Platz,Kufsteiner Platz,Muenchen,9162000,de:09162:550,4470506,825240,48.15017352,11.6021729
551,Redwitzstrasse,Redwitzstrasse,Muenchen,9162000,de:09162:551,4470984,824653,48.1554745,11.60855665
552,Gustav-Freytag-Strasse,Gustav-Freytag-Strasse,Muenchen,9162000,de:09162:552,4471232,824281,48.15883123,11.61186467
553,Gellertstrasse,Gellertstrasse,Muenchen,9162000,de:09162:553,4471480,823865,48.16258356,11.61517017
554,Ruemelinstrasse,Ruemelinstrasse,Muenchen,9162000,de:09162:554,4471719,823440,48.16641632,11.61835456
555,Poschingerstrasse,Poschingerstrasse,Muenchen,9162000,de:09162:555,4470784,824973,48.15258753,11.60589058
556,Regina-Ullmann-Strasse,Regina-Ullmann-Strasse,Muenchen,9162000,de:09162:556,4472969,823054,48.16994214,11.63513407
557,Bichlhofweg,Bichlhofweg,Muenchen,9162000,de:09162:557,4473581,823161,48.16900566,11.64336858
560,Boehmerwaldplatz,Boehmerwaldplatz,Muenchen,9162000,de:09162:560,4471485,826057,48.14287083,11.61538449
570,Prinzregentenplatz,Prinzregentenplatz,Muenchen,9162000,de:09162:570,4470858,826450,48.13930807,11.60698637
580,Max-Weber-Platz,Max-Weber-Platz,Muenchen,9162000,de:09162:580,4470178,826852,48.13566128,11.59787799
581,Max-Weber-Platz (Johannispl.),Max-Weber-Platz (Johannispl.),Muenchen,9162000,de:09162:581,4470193,826988,48.13443891,11.59808904
590,Lehel,Lehel,Muenchen,9162000,de:09162:590,4469487,826410,48.13960343,11.58856257
599,Grimmeisenstrasse,Grimmeisenstrasse,Muenchen,9162000,de:09162:599,4473675,823584,48.16520546,11.64465855
600,St. Emmeram,St. Emmeram,Muenchen,9162000,de:09162:600,4472629,822376,48.1760249,11.63051931
601,Fritz-Meyer-Weg,Fritz-Meyer-Weg,Muenchen,9162000,de:09162:601,4473082,822772,48.17248301,11.63663538
602,Johanneskirchner Strasse,Johanneskirchner Strasse,Muenchen,9162000,de:09162:602,4473595,823305,48.16771123,11.64356575
603,Stegmuehlstrasse,Stegmuehlstrasse,Muenchen,9162000,de:09162:603,4473705,823888,48.16247279,11.64508066
604,Freischuetzstrasse,Freischuetzstrasse,Muenchen,9162000,de:09162:604,4473485,824311,48.15865954,11.64214978
605,Englschalkinger Strasse,Englschalkinger Strasse,Muenchen,9162000,de:09162:605,4473456,824527,48.1567158,11.64177348
606,Memeler Strasse,Memeler Strasse,Muenchen,9162000,de:09162:606,4473417,824916,48.15321583,11.64127364
607,Zoppoter Strasse,Zoppoter Strasse,Muenchen,9162000,de:09162:607,4473372,825210,48.15056996,11.64068727
608,Posener Platz,Posener Platz,Muenchen,9162000,de:09162:608,4473356,825474,48.14819509,11.6404888
609,Warthestrasse,Warthestrasse,Muenchen,9162000,de:09162:609,4473110,825687,48.14626918,11.6371964
610,Vollmannstrasse,Vollmannstrasse,Muenchen,9162000,de:09162:610,4472450,825553,48.14744597,11.62831863
611,Moselstrasse,Moselstrasse,Muenchen,9162000,de:09162:611,4472366,826178,48.1418216,11.62723045
612,Vogelweideplatz,Vogelweideplatz,Muenchen,9162000,de:09162:612,4471846,826678,48.13730218,11.6202764
612,Steinhausen,Steinhausen,Muenchen,9162000,de:09162:612,4471846,826678,48.13730218,11.6202764
613,Schwarzwaldstrasse,Schwarzwaldstrasse,Muenchen,9162000,de:09162:613,4472478,826485,48.13906556,11.62875525
615,Odinpark,Odinpark,Muenchen,9162000,de:09162:615,4471784,824381,48.15795669,11.6192909
616,Daphnestrasse,Daphnestrasse,Muenchen,9162000,de:09162:616,4472235,825483,48.14806613,11.62542482
617,Priel,Priel,Muenchen,9162000,de:09162:617,4471993,824051,48.16093368,11.62207831
618,Effnerstrasse,Effnerstrasse,Muenchen,9162000,de:09162:618,4472136,823806,48.16314329,11.62398442
619,Gruental,Gruental,Muenchen,9162000,de:09162:619,4471951,823192,48.16865691,11.62145701
620,Isarring,Isarring,Muenchen,9162000,de:09162:620,4471198,824839,48.15381152,11.6114455
621,Mahirstrasse,Mahirstrasse,Muenchen,9162000,de:09162:621,4471384,824594,48.15602325,11.61392883
622,Odinstrasse,Odinstrasse,Muenchen,9162000,de:09162:622,4471550,824313,48.15855778,11.61614114
623,Wahnfriedallee,Wahnfriedallee,Muenchen,9162000,de:09162:623,4471782,823944,48.1618866,11.61923498
624,Lohengrinstrasse,Lohengrinstrasse,Muenchen,9162000,de:09162:624,4471977,823686,48.16421546,11.62183916
625,Buergerpark Oberfoehring,Buergerpark Oberfoehring,Muenchen,9162000,de:09162:625,4472092,823471,48.16615405,11.62337093
